0.013,0.038,0.993,-1.938,-0.946,0.656
0.012,0.037,0.998,-2.068,-1.091,0.71
0.014,0.036,0.996,-1.472,-0.641,0.816
0.011,0.037,0.998,-1.114,-0.328,0.687
0.013,0.036,0.998,-0.755,-0.237,0.626
0.015,0.037,0.999,-0.961,-0.542,0.496
0.014,0.038,0.992,-1.259,-0.87,0.603
0.012,0.039,0.994,-1.495,-0.854,0.771
0.013,0.04,0.999,-1.053,-0.298,0.854
0.013,0.04,0.999,-0.694,0.328,0.763
0.012,0.04,0.993,-0.275,0.61,0.786
0.013,0.041,0.997,-0.107,0.801,0.931
0.013,0.04,0.995,-0.061,0.793,1.221
0.012,0.038,0.993,-0.137,0.763,1.312
0.011,0.037,0.996,-0.237,0.549,1.312
0.011,0.037,0.996,-0.412,0.359,1.251
0.011,0.036,0.995,-0.565,0.366,1.091
0.01,0.038,0.998,-0.687,0.359,1.045
0.011,0.037,0.996,-0.694,0.221,0.977
0.012,0.036,0.993,-1.152,-0.175,0.847
0.01,0.038,0.995,-1.45,-0.511,0.61
0.011,0.037,0.992,-1.9,-1.259,0.793
0.008,0.038,0.994,-2.266,-1.427,0.809
0.011,0.038,1,-2.38,-1.587,0.61
0.01,0.04,1,-1.938,-0.984,0.549
0.011,0.038,0.994,-1.785,-0.443,0.443
0.011,0.039,0.999,-1.808,-0.595,0.633
0.012,0.038,0.996,-1.9,-0.29,0.793
0.012,0.038,0.997,-1.831,-0.206,0.603
0.011,0.039,1.001,-1.816,-0.069,0.641
0.011,0.037,0.999,-1.717,-0.015,0.61
0.011,0.039,0.994,-1.244,-0.031,0.938
0.01,0.04,0.995,-1.205,-0.092,1.198
0.011,0.039,0.996,-1.312,-0.328,1.358
0.013,0.037,0.996,-1.35,-0.328,1.518
0.011,0.038,0.995,-1.244,-0.252,1.442
0.011,0.038,0.995,-0.977,-0.259,1.251
0.01,0.037,0.991,-1.083,-0.473,1.106
0.009,0.036,0.994,-1.167,-0.702,1.076
0.01,0.037,0.998,-1.167,-0.801,0.999
0.013,0.036,0.997,-0.999,-0.954,1.03
0.011,0.037,0.996,-1.144,-0.847,0.893
0.012,0.036,0.997,-1.358,-0.954,0.778
0.01,0.035,1.001,-1.732,-1.244,0.565
0.013,0.038,0.997,-1.701,-1.419,0.603
0.012,0.037,0.996,-1.587,-1.06,0.656
0.011,0.035,0.995,-1.373,-0.954,0.664
0.012,0.037,0.996,-1.419,-1.114,0.832
0.014,0.038,0.996,-1.198,-1.175,0.969
0.012,0.036,0.995,-1.007,-0.931,1.122
0.014,0.037,0.995,-0.343,-0.259,1.114
0.012,0.037,0.996,-0.259,0.107,1.007
0.013,0.035,0.995,-0.252,-0.069,0.908
0.011,0.036,0.995,-0.626,-0.221,0.793
0.011,0.034,1,-0.626,-0.183,0.771
0.012,0.036,0.999,-0.717,-0.137,0.687
0.011,0.036,0.996,-0.87,-0.168,0.687
0.011,0.038,1.001,-0.977,0.137,0.526
0.013,0.037,0.995,-1.083,0.015,0.298
0.01,0.037,0.995,-1.465,-0.259,0.198
0.01,0.038,0.992,-1.564,-0.557,0.29
0.012,0.037,0.994,-1.839,-0.748,0.412
0.011,0.037,0.994,-1.785,-1.259,0.526
0.011,0.035,0.991,-1.778,-1.64,0.999
0.011,0.037,0.995,-1.633,-1.968,1.343
0.011,0.035,0.999,-1.907,-1.953,1.16
0.012,0.035,1.001,-1.747,-1.854,1.366
0.011,0.035,0.993,-1.74,-1.755,1.244
0.012,0.035,1,-1.801,-1.671,1.129
0.014,0.034,1,-1.488,-1.511,1.205
0.015,0.035,0.999,-1.335,-1.244,1.213
0.013,0.035,0.997,-0.809,-0.328,1.091
0.014,0.037,0.998,-0.458,0.458,0.679
0.015,0.039,0.995,-0.328,0.824,0.328
0.013,0.038,0.996,-0.275,0.839,0.328
0.011,0.036,0.997,-0.45,0.74,0.313
0.014,0.037,0.996,-0.565,0.496,0.29
0.011,0.036,0.997,-0.801,0.534,0.465
0.01,0.037,0.996,-0.961,0.229,0.565
0.012,0.038,0.993,-0.969,0.107,0.87
0.011,0.036,0.996,-0.862,0.13,0.9
0.011,0.036,0.997,-0.832,0.031,1.183
0.011,0.034,0.998,-0.763,0.061,0.969
0.011,0.039,1,-0.755,0.092,0.916
0.013,0.037,0.997,-0.648,-0.237,0.946
0.011,0.036,0.997,-0.9,-0.473,0.931
0.013,0.035,0.999,-1.03,-0.458,0.877
0.012,0.035,0.999,-1.213,-0.458,0.885
0.01,0.037,0.998,-1.205,-0.519,0.793
0.012,0.035,0.999,-0.87,-0.32,0.809
0.011,0.038,0.998,-0.816,0.015,0.755
0.01,0.037,0.994,-0.687,0.328,0.839
0.01,0.036,0.994,-0.854,0.397,0.679
0.012,0.036,0.996,-0.885,0.275,0.732
0.008,0.035,0.997,-1.06,-0.214,0.763
0.009,0.037,0.996,-1.312,-0.641,0.717
0.012,0.038,0.996,-1.289,-0.717,0.946
0.012,0.036,0.997,-1.19,-0.679,0.946
0.011,0.036,0.995,-0.999,-0.755,0.969
0.011,0.037,0.993,-1.022,-0.847,1.038
0.013,0.036,0.994,-1.144,-1.015,1.053
0.012,0.036,0.997,-1.198,-1.007,0.931
0.011,0.035,0.995,-1.373,-1.007,0.877
0.013,0.034,0.996,-1.457,-0.954,0.824
0.012,0.037,0.997,-1.373,-0.778,0.87
0.011,0.034,0.996,-1.03,-0.381,0.778
0.012,0.035,0.997,-0.984,-0.229,0.778
0.014,0.035,1.003,-0.839,-0.137,0.809
0.013,0.035,0.998,-0.465,0.031,0.954
0.012,0.034,0.995,-0.359,0.038,1.083
0.011,0.036,0.994,-0.366,-0.053,1.114
0.012,0.034,0.995,-0.702,-0.237,0.969
0.01,0.038,0.992,-0.626,-0.42,0.893
0.012,0.038,0.994,-0.725,-0.458,0.839
0.012,0.035,0.995,-0.916,-0.595,0.824
0.01,0.037,0.994,-0.885,-0.443,0.763
0.011,0.038,0.995,-0.885,-0.435,0.816
0.012,0.037,0.996,-1.03,-0.618,0.778
0.01,0.036,0.996,-1.19,-0.702,0.877
0.011,0.037,0.999,-1.183,-0.656,0.908
0.01,0.038,0.997,-1.198,-0.572,0.816
0.012,0.035,0.998,-1.274,-0.603,0.801
0.012,0.037,0.997,-1.289,-0.633,0.839
0.012,0.038,0.994,-0.999,-0.641,0.809
0.012,0.037,0.996,-0.938,-0.488,0.847
0.01,0.036,0.997,-0.961,-0.519,0.748
0.013,0.036,0.997,-1.03,-0.656,0.847
0.012,0.037,0.997,-1.03,-0.626,0.954
0.012,0.034,0.998,-1.091,-0.565,0.824
0.014,0.036,0.998,-1.213,-0.565,0.809
0.011,0.034,0.997,-1.472,-0.656,0.549
0.012,0.035,0.995,-1.518,-0.626,0.435
0.01,0.036,0.995,-1.396,-0.656,0.427
0.012,0.035,0.995,-1.701,-0.954,0.404
0.011,0.034,1,-1.9,-1.144,0.252
0.012,0.034,0.997,-2.495,-1.366,0.275
0.011,0.036,0.996,-2.991,-1.534,0.137
0.011,0.036,0.997,-2.975,-1.61,0.13
0.012,0.035,0.995,-3.105,-1.579,0.16
0.013,0.034,0.997,-3.052,-1.61,0.267
0.012,0.035,0.994,-2.96,-1.541,0.336
0.014,0.034,0.994,-3.593,-1.526,0.214
0.013,0.033,0.997,-3.151,-1.282,0.092
0.013,0.033,0.994,-3.014,-1.305,-0.137
0.012,0.034,0.997,-3.09,-1.328,-0.313
0.013,0.032,1.002,-3.548,-1.35,-0.465
0.015,0.032,0.999,-3.838,-0.923,-0.511
0.014,0.029,0.998,-3.105,-0.336,-0.137
0.013,0.028,0.996,-2.678,-0.145,-0.008
0.012,0.031,0.997,-2.35,-0.107,0.092
0.013,0.031,0.996,-2.243,-0.122,0.191
0.011,0.031,0.995,-2.472,-0.153,0.221
0.015,0.03,1.004,-2.64,-0.343,0.587
0.013,0.029,0.995,-2.365,-0.259,0.641
0.01,0.029,0.987,-2.617,-0.397,0.58
0.012,0.029,0.995,-3.365,-0.816,0.648
0.015,0.027,0.992,-3.258,-0.74,0.938
0.013,0.026,0.996,-3.212,-0.847,0.999
0.013,0.026,0.998,-3.342,-1.083,1.076
0.017,0.028,1.002,-3.479,-1.144,1.259
0.014,0.026,0.995,-2.403,-0.031,0.862
0.011,0.026,0.994,-2.098,0.206,0.641
0.013,0.027,0.995,-1.717,0.374,0.572
0.012,0.025,0.997,-1.77,-0.061,0.603
0.014,0.025,0.997,-2.312,-0.748,0.618
0.014,0.026,0.998,-2.19,-0.641,0.473
0.014,0.026,0.996,-2.724,-1.053,0.694
0.015,0.024,0.997,-3.357,-1.221,0.587
0.014,0.024,0.998,-4.257,-1.61,0.45
0.012,0.025,0.997,-4.257,-1.701,0.343
0.013,0.024,0.999,-3.937,-1.877,0.511
0.014,0.022,0.996,-3.342,-1.762,1.045
0.014,0.022,1.002,-2.998,-2.037,1.381
0.015,0.024,1,-3.036,-2.205,1.472
0.016,0.023,1.001,-2.846,-2.014,1.343
0.017,0.02,0.998,-2.396,-1.328,1.099
0.016,0.021,1,-2.655,-1.205,0.603
0.015,0.019,0.999,-2.67,-0.946,0.42
0.018,0.022,0.996,-2.708,-0.961,0.488
0.015,0.022,0.995,-2.365,-0.984,0.954
0.017,0.021,0.997,-2.335,-1.053,1.457
0.017,0.021,0.999,-2.602,-1.053,1.427
0.016,0.02,0.997,-2.632,-1.16,1.312
0.018,0.021,0.998,-1.976,-1.129,1.411
0.015,0.02,0.997,-1.663,-1.198,1.602
0.016,0.019,0.996,-1.724,-1.465,1.488
0.016,0.016,0.995,-1.717,-1.526,1.205
0.016,0.019,1.001,-1.877,-1.801,1.137
0.017,0.018,0.998,-2.068,-1.915,0.992
0.015,0.02,0.996,-2.602,-2.075,1.03
0.016,0.017,1.001,-2.831,-1.686,1.053
0.015,0.018,0.998,-2.96,-1.48,1.144
0.02,0.016,0.999,-3.075,-0.946,0.923
0.017,0.015,0.996,-2.647,-0.534,0.87
0.018,0.018,0.996,-2.243,-0.42,0.816
0.018,0.016,0.998,-2.235,-0.191,0.87
0.018,0.018,0.999,-1.801,0.282,1.03
0.018,0.018,0.999,-1.19,0.511,1.289
0.018,0.016,0.996,-0.549,0.763,1.678
0.017,0.018,0.998,-0.465,0.763,1.648
0.015,0.018,0.997,-0.755,0.397,1.892
0.015,0.016,0.999,-1.892,-0.237,1.434
0.017,0.015,0.999,-2.457,-0.923,1.762
0.018,0.015,0.997,-2.396,-0.786,1.526
0.014,0.017,0.996,-2.289,-0.984,1.152
0.015,0.013,0.998,-1.762,-1.152,0.931
0.017,0.015,0.995,-0.954,-0.923,1.007
0.015,0.014,0.995,-0.717,-1.274,0.778
0.013,0.016,0.997,-1.335,-2.129,0.717
0.017,0.014,1.003,-2.937,-4.097,0.916
0.021,0.015,1.002,-2.579,-3.983,1.083
0.02,0.012,1,-1.015,-2.464,1.297
0.018,0.016,1,-0.29,-1.877,1.457
0.021,0.013,1,-0.648,-1.778,1.671
0.021,0.015,1,-1.129,-1.114,1.335
0.023,0.018,1,-1.381,-0.603,1.77
0.026,0.014,0.997,-1.488,0.389,2.19
0.017,0.018,1.004,-0.847,1.381,4.684
0.019,0.016,0.997,-2.586,0.656,4.395
0.017,0.016,0.99,-2.235,0.282,4.509
0.02,0.015,0.997,-3.174,-1.633,5.753
0.016,0.016,0.995,-3.128,-2.998,6.607
0.018,0.016,0.995,-3.372,-4.707,6.645
0.021,0.019,0.991,-4.524,-5.722,6.348
0.024,0.011,1.003,-2.022,-4.242,5.592
0.027,0.011,1.007,0.679,-1.625,4.333
0.023,0.011,0.994,-0.29,0.084,3.868
0.021,0.013,0.994,0.13,0.397,3.014
0.021,0.013,0.997,-0.641,0.015,1.389
0.018,0.014,0.996,-3.235,-1.343,0.206
0.025,0.014,1.001,-5.508,-1.938,-0.259
0.026,0.008,1.005,-7.706,-0.748,0.595
0.026,0.008,1.001,-10.567,-0.473,2.495
0.035,-0.003,1.009,-13.26,-0.015,6.104
0.043,-0.019,1.017,-17.807,-0.504,15.991
0.007,0.017,0.991,-19.798,3.273,13.779
0.016,0.002,0.99,-15.564,3.044,8.08
0.012,0.004,0.992,-11.299,2.068,4.7
0.028,-0.007,1,-7.248,1.762,1.732
0.014,-0.003,0.997,-3.792,3.159,0.038
0.021,-0.017,0.999,-2.907,4.181,-1.839
0.013,-0.007,1,-4.974,5.562,-2.281
0.019,-0.015,0.998,-7.675,5.669,-3.258
0.012,-0.006,0.995,-8.873,5.722,-2.739
0.019,-0.018,0.999,-9.544,5.852,-2.35
0.021,-0.015,0.999,-11.909,6.752,0.145
0.019,-0.017,1.004,-12.161,7.744,2.281
0.005,-0.007,1.014,-14.488,7.851,4.601
0,-0.003,0.997,-19.051,5.844,0.725
0.003,-0.001,1.011,-20.622,2.06,-2.586
0.006,-0.027,0.998,-25.002,-0.221,-3.799
-0.199,0.178,1.247,-24.78,-1.152,-8.102
0.045,-0.148,0.855,-49.942,-4.578,-43.854
0.052,-0.102,0.985,-2.647,-11.574,-21.477
0.032,-0.043,1.05,-2.747,-5.867,-10.056
0.038,-0.063,1.008,-7.393,2.09,-2.579
0.016,-0.049,0.995,-5.859,5.775,3.914
0.009,-0.051,0.984,-5.722,5.943,4.745
-0.004,-0.046,0.977,-4.662,3.448,4.021
0.002,-0.039,0.991,-0.908,-0.099,1.427
0,-0.041,0.978,4.707,-2.541,-0.252
0.001,-0.041,0.984,11.574,-4.585,-2.808
0.013,-0.044,1.011,14.534,-6.516,-4.639
0.01,-0.034,0.998,8.24,-6.424,-2.846
0.019,-0.04,1.002,5.737,-6.821,-2.434
0.016,-0.035,1,3.799,-7.065,-0.092
0.03,-0.042,1.003,2.342,-5.867,2.35
0.023,-0.038,0.997,1.854,-5.203,6.226
0.019,-0.035,0.995,2.663,-4.723,7.141
0.021,-0.037,0.994,2.724,-4.356,8.095
0.022,-0.032,1.009,1.358,-3.014,8.522
0.02,-0.036,0.999,0.458,-1.808,8.942
0.018,-0.034,0.994,1.64,-1.678,8.957
0.012,-0.031,0.992,2.258,-3.357,8.392
0.015,-0.026,1,1.61,-4.646,7.019
0.023,-0.027,1.002,2.296,-4.471,5.18
0.021,-0.029,1.001,3.128,-3.548,4.158
0.023,-0.031,1,1.381,-3.136,3.922
0.024,-0.027,0.998,1.617,-2.937,3.738
0.025,-0.029,1.001,2.312,-1.93,2.838
0.025,-0.027,1.004,1.434,-0.862,2.228
0.026,-0.027,1.001,1.495,1.198,1.785
0.023,-0.028,0.998,1.984,2.487,1.984
0.02,-0.029,0.995,1.839,1.884,2.129
0.017,-0.026,0.995,2.251,0.893,1.404
0.02,-0.028,0.995,4.021,-0.328,0.32
0.022,-0.03,0.999,3.51,-0.916,0.687
0.022,-0.028,1,2.129,-1.488,1.778
0.023,-0.028,1,1.244,-1.427,2.09
0.023,-0.028,0.999,0.175,-0.977,2.319
0.023,-0.043,1.001,-1.366,-1.221,2.769
0.021,-0.03,0.997,-2.045,-1.389,3.143
0.02,-0.02,0.998,-2.357,-1.053,2.708
0.022,-0.028,0.998,-1.312,-1.053,2.335
0.022,-0.028,0.998,-1.511,-0.603,2.716
0.027,-0.033,1.008,-2.335,0.946,3.319
0.022,-0.021,1.005,-2.426,3.563,4.12
0.025,-0.04,0.998,-1.251,4.723,4.166
0.023,-0.033,0.999,-0.328,7.256,5.386
0.014,-0.022,0.998,0.465,9.056,5.722
0.069,-0.099,0.97,2.739,8.842,5.135
0.097,-0.178,0.983,13.924,-9.117,-13.725
0.041,-0.111,1.021,5.501,-5.531,-4.349
0.039,-0.08,0.989,-0.702,-4.189,-0.633
0.047,-0.085,0.991,2.731,-5.547,-2.609
0.051,-0.126,0.986,0.397,-5.745,-3.891
0.043,-0.118,0.996,-0.328,-6.287,-3.708
0.012,-0.067,0.994,-0.397,-7.599,-1.656
0.009,-0.074,0.994,1.274,-6.096,2.968
0.021,-0.116,0.994,4.601,-4.341,7.454
0.014,-0.099,0.996,6.371,-4.288,8.247
0.012,-0.093,1.007,6.599,-3.563,8.766
0.021,-0.095,0.992,5.447,-3.433,8.774
0.027,-0.081,0.986,7.332,-3.876,7.637
0.026,-0.06,0.997,9.933,-5.463,7.835
0.034,-0.059,1,10.925,-7.263,4.341
0.028,-0.065,1.014,8.621,-8.652,-1.701
0.03,-0.071,1.01,6.371,-7.263,-2.663
0.026,-0.071,0.996,3.998,-4.593,-3.479
0.009,-0.032,0.997,4.402,-3.586,-3.143
0,-0.032,0.992,6.508,-2.777,-3.777
0.003,-0.054,0.997,6.79,-2.67,-3.25
0.009,-0.071,1.001,9.239,-3.677,-1.358
0.01,-0.062,1.005,8.804,-3.159,2.815
0.02,-0.082,1.003,5.463,-5.386,-0.252
0.026,-0.068,1.002,4.456,-6.393,-3.517
0.027,-0.029,1.012,4.204,-1.549,-3.418
0.032,-0.035,0.997,2.251,3.25,-3.914
0.034,-0.055,1.006,1.137,3.296,-1.541
0.028,-0.066,1.014,-3.937,1.091,-4.73
0.009,-0.051,0.997,-8.125,-1.076,-8.614
0.018,-0.024,0.989,-10.048,-1.152,-11.421
-0.022,-0.016,0.996,-11.406,-0.71,-12.695
-0.02,-0.016,0.993,-8.789,0.13,-13.466
-0.014,-0.074,1.008,-4.608,0.221,-10.612
-0.01,-0.085,1.013,0.9,-1.06,-3.716
0.019,-0.079,1.008,0.427,-0.107,0.183
0.029,-0.089,1.007,1.404,1.236,1.953
0.042,-0.052,0.995,2.098,1.106,2.686
0.041,-0.059,0.997,0.618,-0.847,2.075
0.081,-0.053,0.985,0.381,-2.35,2.426
0.082,-0.063,0.993,-0.435,-5.501,1.732
0.08,-0.038,1.008,-5.264,-9.247,-2.319
0.063,-0.035,1.003,-8.667,-8.553,-2.815
0.061,-0.053,0.992,-10.696,-7.553,-6.767
0.025,-0.016,1.008,-9.438,-4.967,-11.52
0.032,-0.012,1.003,-7.248,-0.542,-7.515
0.047,-0.047,1.004,-9.277,-0.076,-7.317
0.056,-0.067,1.002,-5.92,-0.504,-4.868
0.073,-0.11,1.007,-0.992,1.282,1.282
0.065,-0.04,0.988,0.87,1.564,8.369
0.063,-0.049,0.981,4.471,0.046,23.232
0.052,-0.038,0.992,5.386,0.267,16.914
0.035,-0.012,1.001,4.662,1.266,13.115
0.041,-0.02,0.999,1.091,0.191,12.81
0.039,-0.045,0.987,-2.708,-0.519,7.393
0.032,-0.034,1.006,-4.341,0.816,5.699
0.043,-0.047,0.992,-5.676,2.342,5.394
0.044,-0.041,0.989,-3.387,1.251,6.241
0.031,-0.026,1.003,-2.037,-0.191,6.714
0.061,-0.007,1.012,-5.63,3.525,4.99
0.05,-0.01,0.995,-11.406,6.126,-3.677
0.06,-0.002,0.994,-10.315,9.972,-1.335
0.046,0.011,0.983,-4.814,8.522,1.755
0.06,-0.006,0.99,-4.456,0.938,1.915
0.04,0.031,0.995,-5.02,-1.785,0.107
0.037,0.024,0.991,-7.645,-5.432,-1.48
0.022,0.023,1.001,-6.783,-2.655,-2.35
0.014,0.048,0.987,-5.28,0.633,-4.204
0.007,0.029,1.009,-1.884,1.045,-3.624
0.03,0.052,0.997,4.143,2.93,2.075
0.038,0.023,1.013,-0.885,-1.244,-2.739
0.037,0.006,0.996,-4.471,-3.326,-2.579
0.033,0.011,1.011,-7.69,-6.996,-3.166
0.024,0.053,1.008,-9.651,-3.54,-4.929
-0.008,0.065,1.027,-9.903,-6.584,-6.195
0.008,0.06,1.027,-10.277,-4.356,-5.905
0.029,0.041,0.969,-10.818,-1.556,-3.281
0.006,0.115,1.001,-8.469,1.289,-0.298
0.012,0.149,1.002,-1.076,2.953,4.036
0.064,0.096,0.943,1.305,0.175,1.579
0.091,0.076,1.025,1.724,-0.565,3.357
0.085,0.065,0.997,-5.257,2.403,1.175
0.055,0.107,0.987,-9.109,-0.954,-1.48
0.04,0.098,1.008,-13.885,-3.67,-5.119
0.03,0.12,0.998,-14.481,-3.624,-5.028
0.007,0.144,0.999,-12.138,-5.203,-4.898
-0.003,0.129,0.996,-7.523,-3.784,-4.791
0.008,0.104,0.991,-4.349,-2.861,-3.853
0.026,0.092,0.996,-3.128,-2.64,-6.34
0.019,0.094,0.995,-2.533,-1.816,-3.983
0.021,0.113,0.99,-1.816,-0.923,-0.526
0.018,0.083,0.977,-0.748,-0.786,-2.319
0.057,0.059,1.004,0.885,-7.385,-1.831
0.047,0.068,1,-4.494,-1.381,-5.089
0.045,0.107,0.986,-5.035,-1.648,-3.456
0.058,0.027,1.004,-4.677,-2.022,0.229
0.058,0.018,0.993,-2.533,-0.854,6.126
0.065,0.055,0.976,-4.189,-1.648,8.904
0.078,0.034,0.988,-3.441,-4.677,8.011
0.054,-0.025,1.022,-3.265,-3.448,4.463
0.051,-0.034,1.01,-6.447,0.336,3.914
0.048,-0.037,0.995,-4.761,3.967,3.464
0.044,-0.041,0.993,-3.334,5.318,3.059
0.044,-0.039,1,-3.311,4.234,2.838
0.047,-0.04,1,-4.539,4.425,3.532
0.044,-0.038,1.003,-3.105,5.112,5.531
0.04,-0.04,0.998,-2.579,5.058,5.501
0.035,-0.041,0.996,-2.48,4.578,4.601
0.033,-0.047,0.991,-3.136,2.64,3.799
0.032,-0.048,0.991,-3.891,0.908,2.693
0.033,-0.049,0.993,-4.761,-1.244,2.396
0.034,-0.045,0.995,-4.402,-3.502,2.762
0.037,-0.047,0.996,-4.196,-4.539,3.342
0.037,-0.044,0.999,-3.952,-4.868,3.99
0.042,-0.046,0.999,-4.608,-4.333,3.685
0.04,-0.049,0.993,-2.716,-3.334,3.822
0.039,-0.047,0.994,-2.563,-3.326,2.655
0.041,-0.048,0.993,-3.54,-3.807,2.228
0.043,-0.049,1.002,-3.914,-3.639,1.854
0.043,-0.05,1,-6.081,-3.288,1.595
0.046,-0.051,1.002,-8.057,-2.571,1.373
0.046,-0.051,1,-5.547,0.565,0.961
0.043,-0.051,0.996,-2.754,2.762,0.839
0.045,-0.047,1.001,-1.839,2.701,0.946
0.041,-0.052,1,-2.151,2.632,1.495
0.041,-0.052,0.996,-1.984,2.327,1.465
0.039,-0.052,0.99,-1.205,1.373,1.427
0.038,-0.053,0.99,-1.007,0.031,1.366
0.037,-0.054,0.995,-1.366,-0.992,1.228
0.038,-0.052,0.997,-0.999,-1.396,1.022
0.04,-0.05,1,-1.022,-1.03,0.534
0.042,-0.05,1.001,-0.977,0.122,0.854
0.042,-0.053,0.999,-1.152,1.221,1.137
0.038,-0.051,0.996,-0.443,1.572,0.908
0.038,-0.055,0.996,-0.252,1.076,0.992
0.038,-0.048,1.003,-0.488,0.305,0.984
0.036,-0.05,0.996,-0.046,-0.557,1.717
0.039,-0.054,0.998,-0.13,-1.221,1.663
0.041,-0.053,0.992,-0.603,-0.702,1.198
0.038,-0.054,0.996,-0.519,-0.076,1.205
0.037,-0.052,0.998,-0.633,-0.061,1.274
0.036,-0.052,0.996,-0.732,-0.107,1.19
0.037,-0.052,0.996,-1.747,-0.343,0.816
0.037,-0.055,0.996,-2.235,-0.679,0.717
0.039,-0.053,0.998,-2.556,-1.32,1.015
0.042,-0.053,1.001,-1.541,-0.465,1.854
0.037,-0.051,0.998,-0.763,-0.214,2.22
0.039,-0.053,0.999,-1.007,-0.755,2.022
0.037,-0.05,0.997,-0.824,-0.694,1.32
0.038,-0.05,0.997,-0.832,-0.854,1.152
0.041,-0.052,1.003,-1.099,-0.557,1.129
0.041,-0.053,0.996,-1.724,-0.618,2.052
0.04,-0.053,0.991,-0.648,-0.618,2.289
0.037,-0.056,0.992,0.008,-0.534,1.32
0.039,-0.053,0.995,0.084,-1.022,0.916
0.036,-0.053,0.994,-0.038,-1.549,0.687
0.039,-0.052,0.996,-0.534,-2.434,0.488
0.041,-0.053,0.996,-1.144,-3.021,0.443
0.039,-0.055,0.997,-1.945,-2.831,0.237
0.042,-0.054,1,-2.441,-2.693,0.153
0.041,-0.053,1.002,-2.838,-2.167,0.45
0.044,-0.051,1.004,-1.595,-0.832,0.923
0.044,-0.052,0.998,-0.725,0.526,1.259
0.043,-0.052,0.997,-0.038,1.709,1.938
0.04,-0.05,0.996,0.122,2.426,2.235
0.037,-0.052,0.995,-0.534,2.174,1.511
0.039,-0.052,0.997,-1.381,1.526,0.618
0.041,-0.053,0.995,-1.816,0.771,0.877
0.037,-0.055,0.996,-1.74,0.435,0.954
0.039,-0.054,0.995,-1.244,0.023,1.732
0.039,-0.052,0.996,-1.579,-0.45,1.77
0.037,-0.055,0.99,-1.328,-1.175,1.526
0.04,-0.053,0.994,-1.091,-1.991,1.572
0.041,-0.051,0.997,-0.427,-1.801,1.701
0.04,-0.051,0.999,-0.328,-1.709,1.701
0.039,-0.053,1.004,-1.038,-0.916,1.213
0.038,-0.051,1.004,-1.282,0.069,0.862
0.039,-0.053,0.995,-1.251,0.435,1.427
0.038,-0.053,0.998,-1.144,-0.061,1.801
0.039,-0.055,0.994,-1.03,-0.565,2.022
0.039,-0.053,1,-1.198,-0.748,2.22
0.039,-0.054,0.996,-1.534,-0.389,2.335
0.04,-0.052,0.998,-1.701,0.313,2.434
0.04,-0.055,0.997,-2.09,0.687,2.502
0.039,-0.055,0.996,-1.534,0.374,2.998
0.037,-0.054,0.996,-0.404,0.183,2.716
0.038,-0.054,0.995,-0.175,-0.366,2.045
0.039,-0.048,0.993,-0.404,-0.42,1.839
0.038,-0.053,0.997,-0.267,-0.526,1.945
0.038,-0.049,0.998,-0.496,-0.511,1.961
0.037,-0.054,0.994,-1.411,-0.183,1.556
0.039,-0.053,0.994,-1.411,-0.862,1.656
0.04,-0.051,0.997,-0.893,-0.816,1.892
0.04,-0.054,0.997,0.183,-0.816,2.51
0.038,-0.055,0.999,-0.412,-0.725,2.632
0.039,-0.057,0.991,-1.572,-0.9,2.373
0.037,-0.055,0.991,-1.442,-1.205,2.35
0.035,-0.055,0.997,-0.671,-1.648,2.327
0.041,-0.053,1.003,-1.068,-2.327,1.335
0.041,-0.054,1.004,-1.808,-1.167,1.251
0.039,-0.052,0.999,-2.266,0.244,0.984
0.037,-0.054,0.989,-1.686,-0.038,0.87
0.038,-0.053,0.992,-0.061,-1.137,0.87
0.041,-0.052,0.997,1.083,-1.114,0.893
0.042,-0.053,1.001,1.221,-0.13,0.755
0.04,-0.055,0.994,0.763,0.87,0.748
0.037,-0.053,0.992,0.931,1.19,0.526
0.04,-0.054,0.995,1.083,0.916,0.168
0.038,-0.052,0.994,2.579,1.74,0.191
0.035,-0.048,0.997,4.257,2.205,-0.031
0.035,-0.049,0.997,4.036,0.854,-0.076
0.033,-0.047,0.999,3.86,0.526,-0.565
0.034,-0.045,0.994,5.844,0.229,-0.679
0.031,-0.048,0.987,6.439,-1.503,-0.343
0.038,-0.046,0.998,6.905,-3.09,-0.587
0.037,-0.047,0.993,6.096,-4.044,-1.198
0.04,-0.045,1.005,2.945,-5.791,-0.778
0.041,-0.045,0.997,0.038,-6.615,-0.084
0.046,-0.043,1.003,0.557,-6.111,0.931
0.042,-0.044,0.997,1.228,-4.761,0.992
0.04,-0.045,1,-1.35,-4.288,1.007
0.044,-0.045,0.993,-4.547,-4.25,0.954
0.043,-0.044,0.997,-4.211,-3.151,0.481
0.042,-0.043,0.999,-5.112,-4.807,0.633
0.043,-0.034,1.005,-5.898,-4.562,0.801
0.047,-0.046,1,-5.165,-2.304,0.771
0.048,-0.048,0.998,-4.562,-0.29,0.053
0.046,-0.051,0.987,-3.433,0.175,-0.534
0.04,-0.051,0.984,2.228,0.435,0.168
0.034,-0.059,1.024,3.395,-2.93,1.053
-0.178,-0.13,1.202,20.309,16.838,37.178
0.012,-0.034,0.924,11.299,27.496,45.525
0.008,-0.054,0.945,17.136,11.36,36.339
-0.007,-0.049,1.024,17.975,2.441,30.083
-0.048,-0.013,1.056,17.288,0.9,28.618
